proposed_group_id,bcode,descr,evidence,confidence,hq_qtymin,hq_qtyoh2,syp_qtyoh2,notes
G180,07050087,สายพานแอร์,same MCODE=12.5x975 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G180,07050785,สายพานแอร์,same MCODE=12.5x975 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G180,13017610,"สายพาน 37.5""",same MCODE=12.5x975 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,2,6,4,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G180,13017631,"สายพาน 38"" ร่องฟัน",same MCODE=12.5x975 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G180,13036910,"สายพาน 38""",same MCODE=12.5x975 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,12010047,ลูกปืนล้อหน้า เล็ก,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,15010058,ลูกปืนล้อหน้า นอก,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,15010290,ลูกปืนล้อหน้า นอก,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,-1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,15010917,ลูกปืนล้อหน้า นอก,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,15011295,ลูกปืนล้อหน้า นอก all new 2wd,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,4,35,7,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G181,15018280,ลูกปืนล้อหน้า นอก,same MCODE=12649/10 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021125,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021126,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021127,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021128,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021129,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G182,13021131,ฝาไฟสต๊อบแลมป์,same MCODE=21EPT-11/01R (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05017070,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05028990,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05030890,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05034290,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05034310,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G183,05034520,แหวนลูกสูบ 73m หนา,same MCODE=2343  2-2m (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05016130,แม่ปั้มเบรค,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05027110,แหนบหลัง รัด,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,2,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05027111,แหนบหลัง,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05027112,แหนบหลัง,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05027113,แหนบหลัง,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G184,05027170,แหนบหลัง,same MCODE=25G00 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15014780,ลูกปืนล้อหน้า นอก-ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15014781,ลูกปืนล้อหลัง ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15015600,ลูกปืนล้อหน้า นอก=ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,1,2,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15015601,ลูกปืนล้อหน้า นอก=ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15015603,ลูกปืนล้อหน้า นอก=ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G185,15020300,ลูกปืนล้อหน้า นอก-ใน,same MCODE=300849/11 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,02017891,แหวนรองลูกปืนล้อ,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,02018810,แหวนรองลูกปืนล้อหลัง,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,15016030,ลูกปืนล้อหลังใน,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,15016031,ลูกปืนล้อหลังใน,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,2,1,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,15017122,ลูกปืนล้อหลัง นอก,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G186,15018061,ลูกปืนล้อหลังใน,same MCODE=32218 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09010283,"แหนบหลัง ซูโม่,โ18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09010284,"แหนบหลัง ซูโม่,F18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09010285,"แหนบหลัง ซูโม่,F18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09010286,"แหนบหลัง ซูโม่,F18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09010287,"แหนบหลัง ซูโม่,F18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G187,09013930,"แหนบหลัง ซูโม่,F18",same MCODE=4240A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09010297,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09010298,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09010299,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09016260,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09024950,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G188,09024951,แหนบหน้า,same MCODE=550208 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,08013323,สายพานพัดลม* Commuter,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,08051656,สายพานพัดลม,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,13010642,สายพาน,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,13011359,สายพาน,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,13011368,สายพาน,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G189,13050556,สายพานพัดลม,same MCODE=7PK-1473 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,3,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011482,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011483,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011484,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011485,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011486,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G190,13011487,ไฟฟ๊อกแลมป์ เหลี่ยม,same MCODE=FX20 #305 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08013096,"จานดิสเบรคหน้า ช่องลม 11.2""",same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,2,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08053798,ฝาปิดตะขอลากรถ เหลี่ยม,same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08053799,ฝาปิดตะขอลากรถ เหลี่ยม,same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08059772,ไฟหน้า เสื้อ หลังคาสูง,same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08059775,PTขายึดใต้ไฟหน้า ไม่แยกขาย,same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G191,08059776,ไฟหน้า เสื้อ หลังคาสูง,same MCODE=KDH222 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05010731,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05014000,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05014010,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05015910,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05035610,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G192,05051794,ชาพอก,same MCODE=M238K (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03010310,"ชาพก้าน 4JA1,4JH",same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,1,2,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03013210,ชาพก้าน 4JA1-4JH (STD),same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,1,1,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03014520,ชาพก้าน 4JA1-4JH,same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03022530,ชาพก้าน 4JA1-4JH,same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03052233,ชาพก้าน 4JA1-4JH,same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G193,03052234,ชาพก้าน 4JA1-4JH,same MCODE=R4650A (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13012026,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13012029,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13012039,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13012041,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13012042,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G194,13050014,หัวฉีดน้ำ,same MCODE=TR-710 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06010790,แหนบหลัง ตัวยาว 1 ไม่ปาด,same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06011030,"แหนบหลัง ตัว 10x19""",same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06011040,"แหนบหลัง ตัว 8x28""",same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06011041,แหนบหลัง ตัว 7รัด,same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06011042,แหนบหลัง ตัว 9,same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G195,06012710,แหนบหลัง ตัวยาว 1 ปาด,same MCODE=Z2011 (6 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G196,13012950,สายแอร์กลาง (M),same MCODE=08-HB5 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G196,13012952,สายแอร์กลาง (M),same MCODE=08-HB5 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G196,13012953,สายแอร์กลาง (M),same MCODE=08-HB5 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G196,13012954,สายแอร์กลาง (M),same MCODE=08-HB5 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G196,13012955,สายแอร์กลาง (M),same MCODE=08-HB5 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,0,1,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G197,01013640,ดอกจอก+เสื้อ,same MCODE=10480 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G197,03014170,ลูกหมากปีกนกล่าง,same MCODE=10480 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G197,05024450,ไฟเลี้ยวมุมสีขาว,same MCODE=10480 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G197,08018270,เหล็กวัดน้ำมันเครื่อง,same MCODE=10480 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G197,09017020,ปะเก็นชุดใหญ่ มีซีล ไม่มีฝา,same MCODE=10480 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G198,08010491,ซีลข้อเหวี่ยงหลัง,same MCODE=105-85-10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G198,08011187,ซีลข้อเหวี่ยงหลัง,same MCODE=105-85-10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G198,08043141,ซีลข้อเหวี่ยงหลัง เหล็ก,same MCODE=105-85-10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G198,08051970,ซีลข้อเหวี่ยงหลัง ล.เขียว,same MCODE=105-85-10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G198,08053831,ซีลข้อเหวี่ยงหลัง ย.น้ำตาล,same MCODE=105-85-10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G199,30051183,แกน+จานเดือยหมูหน้า,"same MCODE=10Tx18T,23Tx20T (5 distinct BCODEs); at least one HQ QTYMIN<0",med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G199,30052263,แกน+จานเดือยหมูหน้า,"same MCODE=10Tx18T,23Tx20T (5 distinct BCODEs); at least one HQ QTYMIN<0",med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G199,30052297,แกน+จานเดือยหมูหน้า,"same MCODE=10Tx18T,23Tx20T (5 distinct BCODEs); at least one HQ QTYMIN<0",med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G199,30052420,แกน+จานเดือยหมูหน้า,"same MCODE=10Tx18T,23Tx20T (5 distinct BCODEs); at least one HQ QTYMIN<0",med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G199,30052928,แกน+จานเดือยหมูหน้า,"same MCODE=10Tx18T,23Tx20T (5 distinct BCODEs); at least one HQ QTYMIN<0",med,2,4,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G200,02010293,ซีลท้ายเกียร์ ฟูลเลอร์,same MCODE=114.3-95.25-12T (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G200,02014410,ซีลท้ายเกียร์ ฟูลเลอร์,same MCODE=114.3-95.25-12T (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G200,02043640,ซีลท้ายเกียร์ ฟูลเลอร์,same MCODE=114.3-95.25-12T (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G200,02050041,ซีลท้ายเกียร์ ฟูลเลอร์ 1K22560000,same MCODE=114.3-95.25-12T (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G200,09050235,ซีลท้ายเกียร์ ฟูลเลอร์,same MCODE=114.3-95.25-12T (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G201,15010192,ลูกปืนล้อหน้า นอก,same MCODE=11949/10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G201,15010560,ลูกปืนล้อหน้า นอก,same MCODE=11949/10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,1,4,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G201,15017630,ลูกปืนล้อหน้า นอก,same MCODE=11949/10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G201,15017780,ลูกปืนล้อหน้า นอก,same MCODE=11949/10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G201,15050018,ลูกปืนล้อหลัง นอก,same MCODE=11949/10 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G202,05010147,สายพานพัดลม,same MCODE=12.5x1025 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G202,07010112,สายพานแอร์,same MCODE=12.5x1025 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G202,13015840,"สายพาน 39.5""",same MCODE=12.5x1025 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,3,7,2,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G202,13015841,"สายพาน 40""",same MCODE=12.5x1025 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G202,13015855,"สายพาน 39.5""",same MCODE=12.5x1025 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,-1,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G203,05050102,สายพานแอร์,same MCODE=12.5x925 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G203,11010116,สายพานแอร์,same MCODE=12.5x925 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G203,13017600,"สายพาน 35.5""",same MCODE=12.5x925 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,2,4,4,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G203,13017601,"สายพาน 36""",same MCODE=12.5x925 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,-1,0,0,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
G203,13018060,"สายพานแอร์ 35.5""",same MCODE=12.5x925 (5 distinct BCODEs); at least one HQ QTYMIN<0,med,1,5,1,MCODE twin/cluster — confirm factory cross-ref is mutual substitute.
ORPHAN-L1,19025007,หัวน็อต,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,-2252,326,needs substitute — empty peer
ORPHAN-L1,13013312,สายแอร์ กลาง,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,99,needs substitute — empty peer
ORPHAN-L1,13013313,สายแอร์ เล็ก,HQ QTYMIN<0 + SYP QTYOH2>0; no peer found,low,-1,0,96,needs substitute — empty peer
